DV IV label Estimate SE P-value lowerCI upperCI AIC replica h2 Tagged prs_noise
offspring_prs maternal_prs i 0.513360509 0.007088087 0 0.499468113 0.527252904 31232.0720478291 10 0.3 0.2 0.1
offspring_prs paternal_prs h 0.501511457 0.007128286 0 0.487540272 0.515482641 31232.0720478291 10 0.3 0.2 0.1
offspring_phenotype offspring_prs a 0.355714265 0.034992678 0 0.287129875 0.424298654 31232.0720478291 10 0.3 0.2 0.1
ab a*b ia 0.182609656 0.018139938 0 0.14705603 0.218163281 31232.0720478291 10 0.3 0.2 0.1
db d*b ha 0.178394779 0.017731466 0 0.143641745 0.213147813 31232.0720478291 10 0.3 0.2 0.1
total_mum c+(a*b) total_mum 0.214718072 0.024930937 0 0.165854333 0.263581812 31232.0720478291 10 0.3 0.2 0.1
total_dad f+(d*b) total_dad 0.184269738 0.02507233 1.98952e-13 0.135128873 0.233410602 31232.0720478291 10 0.3 0.2 0.1
offspring_phenotype maternal_prs c 0.048892537 0.030175192 0.1051702 -0.010249753 0.108034827 31506.3660053291 11 0.3 0.2 0.1
offspring_phenotype paternal_prs b 0.034391504 0.030609935 0.261208 -0.025602865 0.094385874 31506.3660053291 11 0.3 0.2 0.1
offspring_prs maternal_prs i 0.498797988 0.007002116 0 0.485074093 0.512521884 31506.3660053291 11 0.3 0.2 0.1
offspring_prs paternal_prs h 0.507437336 0.007092624 0 0.493536048 0.521338625 31506.3660053291 11 0.3 0.2 0.1
offspring_phenotype offspring_prs a 0.358914367 0.035099401 0 0.290120805 0.427707928 31506.3660053291 11 0.3 0.2 0.1
ab a*b ia 0.179025764 0.01768697 0 0.144359941 0.213691588 31506.3660053291 11 0.3 0.2 0.1
db d*b ha 0.18212655 0.017991748 0 0.146863372 0.217389728 31506.3660053291 11 0.3 0.2 0.1
total_mum c+(a*b) total_mum 0.227918301 0.024705167 0 0.179497063 0.276339539 31506.3660053291 11 0.3 0.2 0.1
total_dad f+(d*b) total_dad 0.216518054 0.025024502 0 0.167470931 0.265565178 31506.3660053291 11 0.3 0.2 0.1
offspring_phenotype maternal_prs c -0.013746573 0.030048452 0.6473259 -0.072640457 0.045147311 31468.8621331037 12 0.3 0.2 0.1
offspring_phenotype paternal_prs b -0.076069693 0.030723812 0.01328935 -0.136287258 -0.015852127 31468.8621331037 12 0.3 0.2 0.1
offspring_prs maternal_prs i 0.488745979 0.007083066 0 0.474863424 0.502628534 31468.8621331037 12 0.3 0.2 0.1
offspring_prs paternal_prs h 0.507212813 0.007190062 0 0.49312055 0.521305075 31468.8621331037 12 0.3 0.2 0.1
offspring_phenotype offspring_prs a 0.379504749 0.034917149 0 0.311068394 0.447941103 31468.8621331037 12 0.3 0.2 0.1
ab a*b ia 0.18548142 0.017276021 0 0.151621041 0.219341799 31468.8621331037 12 0.3 0.2 0.1
db d*b ha 0.192489671 0.017919396 0 0.157368299 0.227611043 31468.8621331037 12 0.3 0.2 0.1
total_mum c+(a*b) total_mum 0.171734847 0.024877698 5.08571e-12 0.122975455 0.22049424 31468.8621331037 12 0.3 0.2 0.1
total_dad f+(d*b) total_dad 0.116419978 0.025253496 4.025646e-06 0.066924036 0.165915921 31468.8621331037 12 0.3 0.2 0.1
offspring_phenotype maternal_prs c -0.010971584 0.029912432 0.7137756 -0.069598873 0.047655705 31379.4653309399 13 0.3 0.2 0.1
offspring_phenotype paternal_prs b -0.024804113 0.02974735 0.4043791 -0.083107847 0.033499621 31379.4653309399 13 0.3 0.2 0.1
offspring_prs maternal_prs i 0.496508397 0.007213876 0 0.48236946 0.510647334 31379.4653309399 13 0.3 0.2 0.1
offspring_prs paternal_prs h 0.492752705 0.007181043 0 0.47867812 0.50682729 31379.4653309399 13 0.3 0.2 0.1
offspring_phenotype offspring_prs a 0.40533694 0.034156748 0 0.338390945 0.472282936 31379.4653309399 13 0.3 0.2 0.1
ab a*b ia 0.201253195 0.017209345 0 0.167523498 0.234982891 31379.4653309399 13 0.3 0.2 0.1
db d*b ha 0.199730874 0.017080669 0 0.166253378 0.23320837 31379.4653309399 13 0.3 0.2 0.1
total_mum c+(a*b) total_mum 0.190281611 0.024813145 1.731948e-14 0.14164874 0.238914481 31379.4653309399 13 0.3 0.2 0.1
total_dad f+(d*b) total_dad 0.174926761 0.02470021 1.420863e-12 0.126515238 0.223338284 31379.4653309399 13 0.3 0.2 0.1
offspring_phenotype maternal_prs c 0.0029537771 0.030153353 0.9219652 -0.0561457081 0.0620532624 31271.7641074937 14 0.3 0.2 0.1
offspring_phenotype paternal_prs b 0.0391142535 0.030450573 0.1989614 -0.0205677729 0.0987962799 31271.7641074937 14 0.3 0.2 0.1
offspring_prs maternal_prs i 0.5012144427 0.007167177 0 0.4871670339 0.5152618514 31271.7641074937 14 0.3 0.2 0.1
offspring_prs paternal_prs h 0.5246027601 0.007105249 0 0.5106767282 0.538528792 31271.7641074937 14 0.3 0.2 0.1
offspring_phenotype offspring_prs a 0.3445782432 0.034477298 0 0.2770039802 0.4121525061 31271.7641074937 14 0.3 0.2 0.1
ab a*b ia 0.1727075921 0.017456104 0 0.1384942577 0.2069209265 31271.7641074937 14 0.3 0.2 0.1
db d*b ha 0.1807666974 0.018251841 0 0.1449937474 0.2165396475 31271.7641074937 14 0.3 0.2 0.1
total_mum c+(a*b) total_mum 0.1756613693 0.024833596 1.510347e-12 0.1269884152 0.2243343233 31271.7641074937 14 0.3 0.2 0.1
total_dad f+(d*b) total_dad 0.2198809509 0.024619021 0 0.1716285563 0.2681333456 31271.7641074937 14 0.3 0.2 0.1
offspring_phenotype maternal_prs c -0.007913444 0.030011952 0.7920293 -0.066735788 0.050908901 31383.3608394601 15 0.3 0.2 0.1
offspring_phenotype paternal_prs b 0.010268531 0.030292517 0.7346254 -0.049103711 0.069640774 31383.3608394601 15 0.3 0.2 0.1
offspring_prs maternal_prs i 0.492693595 0.007126168 0 0.478726562 0.506660627 31383.3608394601 15 0.3 0.2 0.1
offspring_prs paternal_prs h 0.504214903 0.00714448 0 0.490211979 0.518217827 31383.3608394601 15 0.3 0.2 0.1
offspring_phenotype offspring_prs a 0.342539566 0.034641662 0 0.274643155 0.410435977 31383.3608394601 15 0.3 0.2 0.1
ab a*b ia 0.16876705 0.017241395 0 0.134974537 0.202559563 31383.3608394601 15 0.3 0.2 0.1
db d*b ha 0.172713554 0.017637452 0 0.138144784 0.207282324 31383.3608394601 15 0.3 0.2 0.1
total_mum c+(a*b) total_mum 0.160853607 0.024806621 8.91438e-11 0.112233523 0.20947369 31383.3608394601 15 0.3 0.2 0.1
total_dad f+(d*b) total_dad 0.182982085 0.024870366 1.874056e-13 0.134237063 0.231727108 31383.3608394601 15 0.3 0.2 0.1
offspring_phenotype maternal_prs c 0.016998877 0.024154319 0.4815814 -0.030342717 0.064340472 36296.9164827873 1 0.3 0.2 0.2
offspring_phenotype paternal_prs b -0.003424363 0.023993715 0.886512 -0.050451181 0.043602455 36296.9164827873 1 0.3 0.2 0.2
offspring_prs maternal_prs i 0.514098646 0.007194407 0 0.499997867 0.528199425 36296.9164827873 1 0.3 0.2 0.2
offspring_prs paternal_prs h 0.515712952 0.00711034 0 0.501776941 0.529648962 36296.9164827873 1 0.3 0.2 0.2
offspring_phenotype offspring_prs a 0.26646479 0.027316265 0 0.212925895 0.320003685 36296.9164827873 1 0.3 0.2 0.2
ab a*b ia 0.136989188 0.0141735 0 0.109209638 0.164768737 36296.9164827873 1 0.3 0.2 0.2
db d*b ha 0.137419343 0.01421419 0 0.109560044 0.165278643 36296.9164827873 1 0.3 0.2 0.2
total_mum c+(a*b) total_mum 0.153988065 0.019745714 6.217249e-15 0.115287178 0.192688953 36296.9164827873 1 0.3 0.2 0.2
total_dad f+(d*b) total_dad 0.133994981 0.019514984 6.590728e-12 0.095746314 0.172243647 36296.9164827873 1 0.3 0.2 0.2
offspring_phenotype maternal_prs c 0.015375442 0.023954703 0.5209674 -0.031574914 0.062325798 35790.2766393347 2 0.3 0.2 0.2
offspring_phenotype paternal_prs b -0.016215455 0.023876893 0.4970571 -0.063013305 0.030582395 35790.2766393347 2 0.3 0.2 0.2
offspring_prs maternal_prs i 0.503074556 0.00697586 0 0.48940212 0.516746991 35790.2766393347 2 0.3 0.2 0.2
offspring_prs paternal_prs h 0.493545777 0.007009459 0 0.47980749 0.507284064 35790.2766393347 2 0.3 0.2 0.2
offspring_phenotype offspring_prs a 0.269384569 0.027852229 0 0.214795203 0.323973935 35790.2766393347 2 0.3 0.2 0.2
ab a*b ia 0.135520522 0.0141372 0 0.107812119 0.163228926 35790.2766393347 2 0.3 0.2 0.2
db d*b ha 0.132953616 0.013875431 0 0.105758271 0.160148962 35790.2766393347 2 0.3 0.2 0.2
total_mum c+(a*b) total_mum 0.150895964 0.019519992 1.065814e-14 0.112637483 0.189154445 35790.2766393347 2 0.3 0.2 0.2
total_dad f+(d*b) total_dad 0.116738162 0.019614008 2.6525e-09 0.078295412 0.155180911 35790.2766393347 2 0.3 0.2 0.2
offspring_phenotype maternal_prs c 0.0067073232 0.023618574 0.7764218 -0.0395842318 0.0529988781 36292.8488480636 3 0.3 0.2 0.2
offspring_phenotype paternal_prs b 0.0171499557 0.023583198 0.4670969 -0.0290722637 0.0633721751 36292.8488480636 3 0.3 0.2 0.2
offspring_prs maternal_prs i 0.5008011794 0.007073501 0 0.4869373728 0.5146649859 36292.8488480636 3 0.3 0.2 0.2
offspring_prs paternal_prs h 0.4869427749 0.00715391 0 0.4729213698 0.50096418 36292.8488480636 3 0.3 0.2 0.2
offspring_phenotype offspring_prs a 0.2158514839 0.027251569 2.442491e-15 0.1624393896 0.2692635782 36292.8488480636 3 0.3 0.2 0.2
ab a*b ia 0.1080986777 0.013732759 3.552714e-15 0.0811829643 0.1350143911 36292.8488480636 3 0.3 0.2 0.2
db d*b ha 0.1051073206 0.013359498 3.552714e-15 0.0789231848 0.1312914563 36292.8488480636 3 0.3 0.2 0.2
total_mum c+(a*b) total_mum 0.1148060009 0.019336772 2.899569e-09 0.0769066233 0.1527053785 36292.8488480636 3 0.3 0.2 0.2
total_dad f+(d*b) total_dad 0.1222572762 0.019556586 4.066247e-10 0.0839270727 0.1605874798 36292.8488480636 3 0.3 0.2 0.2
offspring_phenotype maternal_prs c 0.018347525 0.024101716 0.4465054 -0.02889097 0.06558602 36153.5081194734 4 0.3 0.2 0.2
offspring_phenotype paternal_prs b -0.035481243 0.023776764 0.1356296 -0.082082844 0.011120359 36153.5081194734 4 0.3 0.2 0.2
offspring_prs maternal_prs i 0.499901605 0.007161996 0 0.48586435 0.51393886 36153.5081194734 4 0.3 0.2 0.2
offspring_prs paternal_prs h 0.498714354 0.007026351 0 0.484942959 0.51248575 36153.5081194734 4 0.3 0.2 0.2
offspring_phenotype offspring_prs a 0.219852676 0.027594989 1.554312e-15 0.165767491 0.27393786 36153.5081194734 4 0.3 0.2 0.2
ab a*b ia 0.109904705 0.013884353 2.442491e-15 0.082691874 0.137117537 36153.5081194734 4 0.3 0.2 0.2
db d*b ha 0.109643685 0.013848444 2.442491e-15 0.082501234 0.136786137 36153.5081194734 4 0.3 0.2 0.2
total_mum c+(a*b) total_mum 0.12825223 0.019826146 9.875611e-11 0.089393697 0.167110763 36153.5081194734 4 0.3 0.2 0.2
total_dad f+(d*b) total_dad 0.074162443 0.019450648 0.0001373723 0.036039874 0.112285011 36153.5081194734 4 0.3 0.2 0.2
offspring_phenotype maternal_prs c -0.008407532 0.023663579 0.7223692 -0.054787295 0.037972232 36235.4607754379 5 0.3 0.2 0.2
offspring_phenotype paternal_prs b 0.038640279 0.023690839 0.1028857 -0.007792912 0.085073471 36235.4607754379 5 0.3 0.2 0.2
offspring_prs maternal_prs i 0.497693428 0.007101274 0 0.483775186 0.511611669 36235.4607754379 5 0.3 0.2 0.2
offspring_prs paternal_prs h 0.495011007 0.007132162 0 0.481032227 0.508989788 36235.4607754379 5 0.3 0.2 0.2
offspring_phenotype offspring_prs a 0.205032088 0.027288357 5.750955e-14 0.151547891 0.258516284 36235.4607754379 5 0.3 0.2 0.2
ab a*b ia 0.102043122 0.013659058 7.971401e-14 0.07527186 0.128814384 36235.4607754379 5 0.3 0.2 0.2
db d*b ha 0.10149314 0.013586959 8.01581e-14 0.07486319 0.12812309 36235.4607754379 5 0.3 0.2 0.2
total_mum c+(a*b) total_mum 0.093635591 0.019432831 1.446977e-06 0.055547941 0.13172324 36235.4607754379 5 0.3 0.2 0.2
total_dad f+(d*b) total_dad 0.140133419 0.019517356 6.974421e-13 0.101880104 0.178386734 36235.4607754379 5 0.3 0.2 0.2
offspring_phenotype maternal_prs c -0.047932659 0.023718507 0.04329043 -0.094420078 -0.00144524 36350.0536844649 6 0.3 0.2 0.2
offspring_phenotype paternal_prs b -0.040636312 0.023731236 0.08683119 -0.08714868 0.005876057 36350.0536844649 6 0.3 0.2 0.2
offspring_prs maternal_prs i 0.496361741 0.007147239 0 0.482353409 0.510370073 36350.0536844649 6 0.3 0.2 0.2
offspring_prs paternal_prs h 0.504718203 0.007094208 0 0.490813812 0.518622594 36350.0536844649 6 0.3 0.2 0.2
offspring_phenotype offspring_prs a 0.284264442 0.027257155 0 0.230841399 0.337687485 36350.0536844649 6 0.3 0.2 0.2
ab a*b ia 0.141097993 0.013681109 0 0.114283513 0.167912474 36350.0536844649 6 0.3 0.2 0.2
db d*b ha 0.143473438 0.013904203 0 0.116221701 0.170725176 36350.0536844649 6 0.3 0.2 0.2
total_mum c+(a*b) total_mum 0.093165334 0.019586998 1.969893e-06 0.054775524 0.131555145 36350.0536844649 6 0.3 0.2 0.2
total_dad f+(d*b) total_dad 0.102837127 0.019441664 1.226359e-07 0.064732165 0.140942089 36350.0536844649 6 0.3 0.2 0.2
offspring_phenotype maternal_prs c 0.0039897434 0.023369979 0.8644432 -0.0418145732 0.04979406 36255.8966653047 7 0.3 0.2 0.2
offspring_phenotype paternal_prs b 0.0252953733 0.023506145 0.2818747 -0.0207758248 0.0713665715 36255.8966653047 7 0.3 0.2 0.2
offspring_prs maternal_prs i 0.4836056887 0.007062855 0 0.4697627464 0.4974486311 36255.8966653047 7 0.3 0.2 0.2
offspring_prs paternal_prs h 0.4876844099 0.007095357 0 0.4737777655 0.5015910543 36255.8966653047 7 0.3 0.2 0.2
offspring_phenotype offspring_prs a 0.2254974291 0.027301792 2.220446e-16 0.1719869005 0.2790079577 36255.8966653047 7 0.3 0.2 0.2
ab a*b ia 0.1090518395 0.013299012 2.220446e-16 0.0829862541 0.1351174249 36255.8966653047 7 0.3 0.2 0.2
db d*b ha 0.1099715807 0.013410446 2.220446e-16 0.0836875885 0.1362555728 36255.8966653047 7 0.3 0.2 0.2
total_mum c+(a*b) total_mum 0.1130415829 0.019348521 5.145756e-09 0.0751191779 0.1509639879 36255.8966653047 7 0.3 0.2 0.2
total_dad f+(d*b) total_dad 0.135266954 0.019437559 3.425704e-12 0.0971700387 0.1733638693 36255.8966653047 7 0.3 0.2 0.2
offspring_phenotype maternal_prs c -0.0083251008 0.023855621 0.7271054 -0.0550812595 0.038431058 35983.3309500405 8 0.3 0.2 0.2
offspring_phenotype paternal_prs b -0.02108276 0.023929185 0.3782918 -0.0679830998 0.0258175799 35983.3309500405 8 0.3 0.2 0.2
offspring_prs maternal_prs i 0.5055531969 0.007068549 0 0.4916990952 0.5194072985 35983.3309500405 8 0.3 0.2 0.2
offspring_prs paternal_prs h 0.520596791 0.006991937 0 0.5068928464 0.5343007357 35983.3309500405 8 0.3 0.2 0.2
offspring_phenotype offspring_prs a 0.2357866616 0.027450592 0 0.1819844891 0.289588834 35983.3309500405 8 0.3 0.2 0.2
ab a*b ia 0.1192027005 0.013977457 0 0.0918073879 0.1465980132 35983.3309500405 8 0.3 0.2 0.2
db d*b ha 0.1227497794 0.014385469 0 0.0945547775 0.1509447813 35983.3309500405 8 0.3 0.2 0.2
total_mum c+(a*b) total_mum 0.1108775998 0.019475034 1.245925e-08 0.0727072351 0.1490479644 35983.3309500405 8 0.3 0.2 0.2
total_dad f+(d*b) total_dad 0.1016670194 0.019263954 1.309026e-07 0.0639103624 0.1394236764 35983.3309500405 8 0.3 0.2 0.2
offspring_phenotype maternal_prs c 0.0112921373 0.023545899 0.6315262 -0.0348569773 0.0574412518 36211.5132421738 9 0.3 0.2 0.2
offspring_phenotype paternal_prs b -0.0194137015 0.023605437 0.410835 -0.0656795069 0.0268521039 36211.5132421738 9 0.3 0.2 0.2
offspring_prs maternal_prs i 0.5071703478 0.007117128 0 0.4932210341 0.5211196614 36211.5132421738 9 0.3 0.2 0.2
offspring_prs paternal_prs h 0.5048841635 0.00716042 0 0.4908499991 0.5189183279 36211.5132421738 9 0.3 0.2 0.2
offspring_phenotype offspring_prs a 0.230177835 0.02694249 0 0.1773715243 0.2829841457 36211.5132421738 9 0.3 0.2 0.2
ab a*b ia 0.1167393726 0.013762283 0 0.0897657944 0.1437129509 36211.5132421738 9 0.3 0.2 0.2
db d*b ha 0.1162131437 0.013702322 0 0.0893570859 0.1430692014 36211.5132421738 9 0.3 0.2 0.2
total_mum c+(a*b) total_mum 0.1280315099 0.019245165 2.878453e-11 0.0903116794 0.1657513404 36211.5132421738 9 0.3 0.2 0.2
total_dad f+(d*b) total_dad 0.0967994422 0.019362229 5.751034e-07 0.0588501698 0.1347487146 36211.5132421738 9 0.3 0.2 0.2
offspring_phenotype maternal_prs c 0.015032147 0.023715206 0.5261714 -0.031448802 0.061513097 35993.9334174642 10 0.3 0.2 0.2
offspring_phenotype paternal_prs b -0.002259736 0.023890467 0.9246426 -0.04908419 0.044564719 35993.9334174642 10 0.3 0.2 0.2
offspring_prs maternal_prs i 0.493529481 0.007090351 0 0.479632649 0.507426313 35993.9334174642 10 0.3 0.2 0.2
offspring_prs paternal_prs h 0.499983341 0.007123133 0 0.486022258 0.513944425 35993.9334174642 10 0.3 0.2 0.2
offspring_phenotype offspring_prs a 0.239493854 0.027451721 0 0.18568947 0.293298238 35993.9334174642 10 0.3 0.2 0.2
ab a*b ia 0.118197277 0.013654236 0 0.091435467 0.144959088 35993.9334174642 10 0.3 0.2 0.2
db d*b ha 0.119742937 0.013831014 0 0.092634648 0.146851226 35993.9334174642 10 0.3 0.2 0.2
total_mum c+(a*b) total_mum 0.133229425 0.019538165 9.171996e-12 0.094935326 0.171523524 35993.9334174642 10 0.3 0.2 0.2
total_dad f+(d*b) total_dad 0.117483201 0.019628499 2.159409e-09 0.07901205 0.155954352 35993.9334174642 10 0.3 0.2 0.2
offspring_phenotype maternal_prs c 0.032797706 0.023412796 0.1612603 -0.013090531 0.078685943 36179.951731538 11 0.3 0.2 0.2
offspring_phenotype paternal_prs b 0.034343049 0.023403688 0.1422617 -0.011527337 0.080213434 36179.951731538 11 0.3 0.2 0.2
offspring_prs maternal_prs i 0.498488087 0.007141638 0 0.484490734 0.51248544 36179.951731538 11 0.3 0.2 0.2
offspring_prs paternal_prs h 0.493304888 0.007173427 0 0.47924523 0.507364545 36179.951731538 11 0.3 0.2 0.2
offspring_phenotype offspring_prs a 0.1987553 0.026882502 1.429967e-13 0.146066564 0.251444037 36179.951731538 11 0.3 0.2 0.2
ab a*b ia 0.099077149 0.013475573 1.947331e-13 0.072665511 0.125488788 36179.951731538 11 0.3 0.2 0.2
db d*b ha 0.098046961 0.013337693 1.965095e-13 0.071905563 0.124188359 36179.951731538 11 0.3 0.2 0.2
total_mum c+(a*b) total_mum 0.131874855 0.019250911 7.36855e-12 0.094143764 0.169605947 36179.951731538 11 0.3 0.2 0.2
total_dad f+(d*b) total_dad 0.13239001 0.0193366 7.562395e-12 0.09449097 0.17028905 36179.951731538 11 0.3 0.2 0.2
offspring_phenotype maternal_prs c 0.0137293548 0.024244983 0.5712061 -0.033789938 0.0612486475 36445.5708364509 12 0.3 0.2 0.2
offspring_phenotype paternal_prs b -0.0139699212 0.024090866 0.5619925 -0.0611871514 0.033247309 36445.5708364509 12 0.3 0.2 0.2
offspring_prs maternal_prs i 0.4993592607 0.007092029 0 0.4854591389 0.5132593824 36445.5708364509 12 0.3 0.2 0.2
offspring_prs paternal_prs h 0.4994883268 0.007023573 0 0.4857223776 0.5132542761 36445.5708364509 12 0.3 0.2 0.2
offspring_phenotype offspring_prs a 0.2212497121 0.027952338 2.442491e-15 0.166464137 0.2760352873 36445.5708364509 12 0.3 0.2 0.2
ab a*b ia 0.1104830927 0.014046177 3.774758e-15 0.0829530915 0.1380130938 36445.5708364509 12 0.3 0.2 0.2
db d*b ha 0.1105116485 0.014048079 3.552714e-15 0.0829779202 0.1380453768 36445.5708364509 12 0.3 0.2 0.2
total_mum c+(a*b) total_mum 0.1242124474 0.019885882 4.203893e-10 0.0852368351 0.1631880598 36445.5708364509 12 0.3 0.2 0.2
total_dad f+(d*b) total_dad 0.0965417273 0.019693931 9.481492e-07 0.0579423314 0.1351411232 36445.5708364509 12 0.3 0.2 0.2
offspring_phenotype maternal_prs c 0.010689767 0.023911148 0.6548303 -0.036175223 0.057554756 36122.0540894249 13 0.3 0.2 0.2
offspring_phenotype paternal_prs b -0.026264153 0.024062133 0.2750468 -0.073425068 0.020896762 36122.0540894249 13 0.3 0.2 0.2
offspring_prs maternal_prs i 0.497385439 0.007054132 0 0.483559594 0.511211284 36122.0540894249 13 0.3 0.2 0.2
offspring_prs paternal_prs h 0.498746426 0.00711119 0 0.484808749 0.512684103 36122.0540894249 13 0.3 0.2 0.2
offspring_phenotype offspring_prs a 0.23271293 0.027702711 0 0.178416614 0.287009246 36122.0540894249 13 0.3 0.2 0.2
ab a*b ia 0.115748023 0.013876368 0 0.088550841 0.142945204 36122.0540894249 13 0.3 0.2 0.2
db d*b ha 0.116064742 0.01391538 0 0.088791099 0.143338385 36122.0540894249 13 0.3 0.2 0.2
total_mum c+(a*b) total_mum 0.126437789 0.019610687 1.137912e-10 0.088001549 0.16487403 36122.0540894249 13 0.3 0.2 0.2
total_dad f+(d*b) total_dad 0.089800589 0.01976931 5.561106e-06 0.051053453 0.128547726 36122.0540894249 13 0.3 0.2 0.2
offspring_phenotype maternal_prs c -0.03971639 0.023462278 0.09049802 -0.08570161 0.006268828 36264.8900074231 14 0.3 0.2 0.2
offspring_phenotype paternal_prs b -0.007487779 0.024062632 0.7556648 -0.05464967 0.03967411 36264.8900074231 14 0.3 0.2 0.2
offspring_prs maternal_prs i 0.4908081 0.007022732 0 0.4770438 0.5045724 36264.8900074231 14 0.3 0.2 0.2
offspring_prs paternal_prs h 0.5185618 0.007093814 0 0.5046581 0.5324654 36264.8900074231 14 0.3 0.2 0.2
offspring_phenotype offspring_prs a 0.2539375 0.027384096 0 0.2002657 0.3076094 36264.8900074231 14 0.3 0.2 0.2
ab a*b ia 0.1246346 0.013558131 0 0.09806115 0.1512081 36264.8900074231 14 0.3 0.2 0.2
db d*b ha 0.1316823 0.014314146 0 0.1036271 0.1597375 36264.8900074231 14 0.3 0.2 0.2
total_mum c+(a*b) total_mum 0.08491821 0.019313626 1.098569e-05 0.0470642 0.1227722 36264.8900074231 14 0.3 0.2 0.2
total_dad f+(d*b) total_dad 0.1241945 0.019509112 1.940534e-10 0.08595736 0.1624317 36264.8900074231 14 0.3 0.2 0.2
offspring_phenotype maternal_prs c 0.018474847 0.023778521 0.4371852 -0.028130198 0.065079891 35973.0133114884 15 0.3 0.2 0.2
offspring_phenotype paternal_prs b -0.034168729 0.024076524 0.1558489 -0.08135785 0.013020391 35973.0133114884 15 0.3 0.2 0.2
offspring_prs maternal_prs i 0.500017481 0.007022799 0 0.486253047 0.513781914 35973.0133114884 15 0.3 0.2 0.2
offspring_prs paternal_prs h 0.505583684 0.007115793 0 0.491636987 0.519530382 35973.0133114884 15 0.3 0.2 0.2
offspring_phenotype offspring_prs a 0.208820796 0.027582125 3.708145e-14 0.154760824 0.262880769 35973.0133114884 15 0.3 0.2 0.2
